mtv,surf,sphericDisprop,sphericity,surfToVolRatio,max,min,mean,median,mad,rms,energy,entropy,kurtosis,skewness,sd,uniformity,variance,Energy,Contrast,Entropy,Homogeneity,Correlation,SumAverage,Variance,Dissimilarity,AutoCorrelation
10.61093438635,36.1632713414729,1.54863058720496,0.645731789273803,3.4081137461366,1,0.398443255380329,0.793479651139151,0.839856504789193,0.105057070601681,0.803252139019605,280.022875496373,7.02894256543563,2.8522739574178,-0.833064621144129,0.125060301919977,0.009269680817176,0.0156400791163157,0.00523452129990132,220.802631753617,8.88921291087417,0.293128193016798,0.310835133920808,0.0124426209832309,0.0396302176422408,8.63323381557748,2649.35278812408
5.4521621386084,25.0898387618363,1.67481909659184,0.597079411164431,4.60181449560489,1,0.220962384277715,0.679686201682233,0.690606825858992,0.128350890618077,0.698133590555424,108.688083788383,6.88411636623772,3.11082248059813,-0.628802435671885,0.159786323867684,0.00967242454101228,0.0255316692951486,0.001783072609158,266.017513014519,9.75167837325064,0.21891295185072,0.38678149667898,0.0108601815689669,0.054075800900811,10.8050636481815,2067.25003262614
7.72593379282625,30.3729588612914,1.60707318984231,0.62224919581797,3.93129939703775,1,0.341465731573382,0.80153786842108,0.841353921870321,0.109294243564219,0.813194733911737,208.966273382723,6.89194686907594,4.06054323388124,-1.12404352654493,0.137413519778137,0.0100344496074347,0.0188824754178166,0.00435526893501377,203.060294020019,8.86569618548881,0.272830645029298,0.353135131193321,0.0121903243467134,0.0389579733762881,8.46603681088075,2551.20324721997
5.81889950219193,27.9187205769122,1.78450382523969,0.560379857894494,4.79793826416755,1,0.371542685850158,0.76559615579768,0.796220310975731,0.106920607706544,0.77667011550608,143.565519460214,6.85156590025821,2.91138607627373,-0.659995405596635,0.130962047235745,0.01027469811454,0.0171510578161776,0.00286958064120583,262.750489056688,9.20366082323292,0.226314134046447,0.228921334464823,0.0117322490084903,0.042048767516255,10.2105843337744,2350.16759053925
13.6181807677349,41.446391440928,1.50287618800921,0.665390807292419,3.04346022040812,1,0.270498880556434,0.709974886376961,0.765373691638613,0.156247116113045,0.731739455086004,298.241544982166,7.27626116033408,1.95346690776697,-0.493334895134656,0.177298411212513,0.00785498099913295,0.0314347266184812,0.00398518459909762,214.072470341077,9.58679870415512,0.265529211257151,0.409482878383861,0.0118201649049101,0.0445883090371688,9.39959515408488,2419.64799527513
8.01932368369307,29.8950584717095,1.54296753101332,0.648101777840564,3.72787776761022,1,0.245242063030935,0.598277421208077,0.594613732824154,0.157847388047067,0.626348855000534,128.678627316637,7.25068311125995,2.03995894718604,0.101004535219912,0.185693683039181,0.00751041046995837,0.0344821439206558,0.00112563591085043,203.658155099041,10.4025610545328,0.198011953767017,0.447551046500931,0.0104782620115131,0.0450798590109727,10.4453877868478,1924.85525537423
11.6133498468116,38.3708689883351,1.5471977941235,0.646329773606296,3.30403109305018,1,0.263713660587824,0.618784255089609,0.638583256635933,0.152344492993625,0.642563435072104,196.121689843539,7.33373625973458,1.79571357736899,-0.167977636199745,0.173369812346122,0.00711357340720222,0.0300570918329295,0.001671131107956,194.522613341937,10.1061557297738,0.218018149516683,0.411157104727795,0.0109115987590626,0.040509383047849,9.69070072072311,2066.21058482975
10.1219512349053,35.2275340221822,1.55676105369235,0.642359338080938,3.48031058485058,1,0.274828803365816,0.636796730460395,0.608392769151304,0.161141549692074,0.662545063961085,181.731908176588,7.30542131312695,1.76659887772588,0.0684272314996229,0.183130808008073,0.00725804569534878,0.0335368928416898,0.00138898807988955,225.33562342488,10.1514731759155,0.197936550980434,0.363759318348808,0.0113072387011827,0.0431816034529289,10.8918413101991,2209.23228890129
2.0292800784955,11.5451806150377,1.48943633988741,0.671394925194046,5.68929875051906,1,0.146749309752008,0.454020006880478,0.387501458911496,0.183789380668027,0.505757243326268,21.2306023016899,6.09178913008998,2.56397293886224,0.754229305852785,0.224191405318354,0.0158223254463638,0.0502617862186183,0.00145399519871534,387.223784199974,9.68929656197268,0.129618762511911,0.202965379624289,0.00896389888657423,0.06064046139365,15.792668612341,1402.84562815267
13.9115706586017,43.5337449461222,1.55629214955144,0.642552878190784,3.12931918432982,1,0.217665870977293,0.706522013787269,0.764112338084056,0.163621169945425,0.730789252574961,303.876118125391,7.27159683897863,2.10129912098686,-0.532743995346921,0.18692507433935,0.00779896281516305,0.0349409834167715,0.00363825907559466,201.415011013082,9.46681425860027,0.264752378206771,0.411524781421077,0.0121384567309741,0.0419230498065865,9.01461045521243,2543.00007777355
8.31271357455989,30.9711033925414,1.56066853959203,0.640751046510754,3.72575129826738,1,0.227450059967286,0.605486442786981,0.613237488685636,0.166327092209342,0.635278035113085,137.216581845028,7.3562567098024,1.90291082939285,0.0333678776891267,0.192544511418429,0.00692041522491348,0.0370733888773615,0.00123488927497298,201.031164014319,10.3172154751625,0.199471692774583,0.490154275173118,0.0106974152081923,0.0485046395847563,10.3968494175814,2018.05496959896
11.8333922649617,39.8893699534237,1.5884256012813,0.629554194539142,3.37091588449534,1,0.200219647293822,0.650178168959438,0.659623948755021,0.168732951379494,0.67860402848464,222.883658898182,7.39573370195189,2.01872933138898,-0.242230995323644,0.194550709376995,0.00688989823099515,0.0378499785190919,0.00161669641744819,201.460406023725,10.0861017119455,0.226314139904517,0.429925294829081,0.0115316455227586,0.0434808481066384,9.55184380912657,2308.38221492054
10.2686461803387,37.3179637044668,1.63339674898727,0.612221127916421,3.63416589188936,1,0.196071287740297,0.596438262514857,0.567147588066118,0.162297297571579,0.625333285747559,164.237521670812,7.25090943366607,2.03788209718982,0.0253609647718042,0.188115318147963,0.00756235827664397,0.0353873729219094,0.00123585922078529,196.415457652394,10.2508056887726,0.192591018420854,0.391294556475557,0.010727307394588,0.0398201431769279,10.444394347529,1995.5357881608
5.08542477502488,24.9110106378794,1.74189671327941,0.574086851635041,4.89851128271925,1,0.321664877802676,0.618805832557366,0.596739726316366,0.137714610955755,0.641002115332142,85.4638120669383,7.00304236224704,2.33034063699668,0.285558419407502,0.16762500012831,0.00878328402366863,0.0280981406680158,0.00117776652587877,189.741700506117,10.0554019874668,0.180377792685088,0.395991521727163,0.0107453035659858,0.0385086551244225,10.488337314,1999.98394379357
